COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
MX,Oaxacan montane forests,17879,1435,2985,3225,14894,14654,425785603.04267576,396304221.04144527,0.08201481481481481481,0.09411624724849782854
MX,Pantanos de Centla,15308,1023,2804,2605,12504,12703,277676500.02613013,282509018.86595244,0.07048865495412191479,0.06677007685256997814
MX,Petén-Veracruz moist forests,69964,3428,16759,9437,53205,60527,220606899.27391230,284451229.86678863,0.10239409529468795446,0.07074003113399592863
MX,San Lucan xeric scrub,24780,4022,13046,12478,11734,12302,100946517.384987893462,111741207.167070217918,0.06093912591050988554,0.06005853161979895661
MX,Sierra Juarez and San Pedro Martir pine-oak forests,2968,337,605,697,2363,2271,239622773.04582210,205036282.47978437,0.08573513316307916819,0.07903525046382189239
MX,Sierra Madre Occidental pine-oak forests,27187,2297,10191,3201,16996,23986,192372967.07985434,391796116.32030014,0.19318610401039265809,0.06843741603654089740
MX,Sierra Madre Oriental pine-oak forests,27558,1661,5088,2926,22470,24632,282559499.41214892,347041984.58523841,0.07881075979235488438,0.05252725470763131814
MX,Sierra Madre de Chiapas moist forests,15273,685,3371,3455,11902,11818,255427590.33588686,253982804.47849146,0.11499148211243611584,0.11480190625222277545
MX,Sierra Madre de Oaxaca pine-oak forests,22220,2487,11659,11548,10561,10672,130075946.570657065707,118683290.009000900090,0.31105729596042868920,0.30718618279017168706
MX,Sierra Madre del Sur pine-oak forests,17951,1741,9258,8765,8693,9186,122802421.88178932,140656499.84959055,0.29586620384979488798,0.27763928704973202044
MX,Sierra de la Laguna dry forests,6372,1266,2716,2819,3656,3553,149043105.08474576,143398088.13559322,0.10145808019441069259,0.09556384742951907131
MX,Sierra de la Laguna pine-oak forests,3636,600,1392,1564,2244,2072,169134629.70297030,155392966.33663366,0.16750156543519098309,0.18467457518435395960
MX,Sierra de los Tuxtlas,18784,832,2555,2718,16229,16066,256779723.67972743,257479368.65417376,0.04370441567252784531,0.04657099098077032163
MX,Sinaloan dry forests,38948,2813,11157,8977,27791,29971,199439399.56865564,232355368.26537948,0.13731057862254802538,0.11009355832556036067
MX,Sonoran desert,44190,1978,7403,1982,36787,42208,245827944.92871690,401136832.91242363,0.05574533392742214961,0.02208107171728837048
MX,Sonoran-Sinaloan transition subtropical dry forest,9011,709,2443,2015,6568,6996,149162432.75996005,178737111.53035179,0.12757201646090534979,0.11166707346839150598
MX,Southern Mesoamerican Pacific mangroves,2752,687,955,737,1797,2015,170760181.39534884,177674316.27906977,0.20910891089108910891,0.18683901292596944771
MX,Southern Pacific dry forests,81765,5331,38986,32080,42779,49685,144616694.06714364,183115516.47771051,0.20760313568812615394,0.18267964873193385512
MX,Tamaulipan matorral,18451,891,1451,1462,17000,16989,267510274.26155764,250844570.72245407,0.01545506582713222667,0.01524530032095369097
MX,Tamaulipan mezquital,23738,3152,3917,2471,19821,21267,217803448.04111551,253647404.16210296,0.06726457399103139013,0.05188699969245639471
MX,Tehuacán Valley matorral,4564,734,1344,1313,3220,3251,209553223.48816827,217801205.25854514,0.13057482656095143707,0.12574110671936758893
MX,Trans-Mexican Volcanic Belt pine-oak forests,111474,6639,21484,16859,89990,94615,263109369.41708380,283341003.58469239,0.07888631090487238979,0.06514704756069541242
MX,Veracruz dry forests,27093,1240,3794,4108,23299,22985,388045867.96589525,338280482.07286015,0.07347254447022428461,0.07982132452903476403
MX,Veracruz moist forests,29511,2162,7984,6043,21527,23468,196426513.44922232,225062865.50777676,0.10198716461764478466,0.08661123746318183513
MX,Veracruz montane forests,1499,245,420,565,1079,934,121985041.76117412,78764464.843228819213,0.06795366795366795367,0.07084690553745928339
MX,Western Gulf coastal grasslands,626,86,68,53,558,573,105449681.78913738,157042351.43769968,0.03448275862068965517,0.02881355932203389831
MX,Yucatán dry forests,82985,4928,20031,17505,62954,65480,195152643.58619028,210805921.64849069,0.06354246100519930676,0.05770744550907955810
MX,Yucatán moist forests,123042,11782,49339,43901,73703,79141,125023435.35378164,148865930.42375774,0.10738675588125962509,0.10179826054659692346
MX,,76783,11108,27432,,49351,,193294536.17597645,,0.09291175113688789297,0.00000000000000000000
MY,Borneo lowland rain forests,58376,3538,36307,31944,22069,26432,98799995.505002055639,135644785.30903111,0.19922697653675577909,0.19061291592377335772
MY,Borneo montane rain forests,4738,599,3250,3036,1488,1702,58247896.665259603208,83347461.376108062474,0.11464566929133858268,0.11434573829531812725
MY,Borneo peat swamp forests,1439,198,294,260,1145,1179,311826366.08756081,318087574.14871438,0.00411522633744855967,0.00240963855421686747
MY,Kinabalu montane alpine meadows,24408,2346,14455,14588,9953,9820,100405330.973451327434,98255957.522123893805,0.23026172300981461287,0.23074815017813099479
MY,Myanmar Coast mangroves,314,132,101,135,213,179,256796759.23566879,160257691.71974522,0.05150214592274678112,0.09047619047619047619
MY,Peninsular Malaysian montane rain forests,26529,2295,11501,11067,15028,15462,192192564.51430510,199142906.97727016,0.10907111397040629485,0.10612403855515529160
MY,Peninsular Malaysian peat swamp forests,865,411,327,443,538,422,169623176.87861272,87310745.895953757225,0.07090103397341211226,0.08585858585858585859
MY,Peninsular Malaysian rain forests,85444,4829,23196,14899,62248,70545,278551010.34595759,366311939.77810028,0.04296663532495654899,0.03281173787521257102
MY,Sunda Shelf mangroves,5476,1553,3284,3064,2192,2412,100047681.51935720,114067548.86778671,0.06486645142353977106,0.07683615819209039548
MY,Sundaland heath forests,13,7,3,5,10,8,203551753.84615385,152502646.15384615,0.00000000000000000000,0.00000000000000000000
MY,Tenasserim-South Thailand semi-evergreen rain forests,4948,685,2196,1534,2752,3414,153363614.55133387,206112752.78900566,0.04528079976477506616,0.03796487603305785124
MY,,12274,2906,6236,,6038,,143765341.241649014176,,0.09005376344086021505,0.00000000000000000000
MZ,East African mangroves,476,128,250,236,226,240,129368571.42857143,132694245.37815126,0.15960912052117263844,0.15625000000000000000
MZ,Eastern Miombo woodlands,634,68,533,425,101,209,8224489.589905362776,48410165.299684542587,0.00500000000000000000,0.07174887892376681614
MZ,Eastern Zimbabwe montane forest-grassland mosaic,257,28,34,38,223,219,112237298.05447471,106856628.79377432,0.07114624505928853755,0.05952380952380952381
MZ,Lake,6,5,1,0,5,6,26481600.000000000000,216187200.00000000,0.00000000000000000000,0.00000000000000000000
MZ,Maputaland coastal forest mosaic,4389,314,602,454,3787,3935,126455189.61038961,171027195.62542720,0.01818181818181818182,0.01686089759484254897
MZ,Southern Africa bushveld,8,3,4,0,4,8,61041600.000000000000,154094400.00000000,0.00000000000000000000,0.00000000000000000000
MZ,Southern Africa mangroves,162,66,70,72,92,90,82449066.666666666667,92860800.000000000000,0.00000000000000000000,0.02040816326530612245
MZ,Southern Miombo woodlands,2397,144,312,190,2085,2207,177455291.11389237,204488722.90362954,0.02366863905325443787,0.01712779973649538867
MZ,Southern Rift montane forest-grassland mosaic,19,9,14,14,5,5,18344084.210526315789,19671915.789473684211,0.00000000000000000000,0.00000000000000000000
MZ,Southern Zanzibar-Inhambane coastal forest mosaic,3204,301,1251,999,1953,2205,126773474.15730337,155459865.16853933,0.03449841125737630504,0.04501472444257467396
MZ,Zambezian and Mopane woodlands,3858,310,1811,881,2047,2977,96476013.685847589425,227471917.88491446,0.14471373375482964524,0.08098487095817264907
MZ,Zambezian coastal flooded savanna,331,84,197,195,134,136,89993300.302114803625,78182603.021148036254,0.11428571428571428571,0.13636363636363636364
MZ,Zambezian halophytics,6,5,5,6,1,0,8438400.000000000000,28800.000000000000,0.00000000000000000000,0.00000000000000000000
MZ,,1422,287,494,,928,,113480992.40506329,,0.04385128693994280267,
NA,Angolan Mopane woodlands,9989,1435,7529,7131,2460,2858,51374855.060566623286,64491679.407348082891,0.27458705864524928019,0.28598512469009771037
NA,Etosha Pan halophytics,10777,1258,8142,8023,2635,2754,57932526.825647211654,65749341.746311589496,0.35312248726882873224,0.35871156661786237189
NA,Kalahari Acacia-Baikiaea woodlands,1632,504,1301,1176,331,456,31753058.823529411765,63262535.294117647059,0.26354453627180899908,0.29912280701754385965
NA,Kalahari xeric savanna,13709,1733,8512,7003,5197,6706,68808842.774819461668,111181636.355678751185,0.14265685243603224676,0.13041221057003426435
NA,Kaokoveld desert,237,75,203,225,34,12,29372718.987341772152,7026470.886075949367,0.00000000000000000000,0.00000000000000000000
NA,Nama Karoo,1320,342,1118,603,202,717,47378290.909090909091,162815170.90909091,0.04081632653061224490,0.03473053892215568862
NA,Namib desert,8592,1626,6724,6411,1868,2181,52777307.262569832402,63625736.312849162011,0.25897035881435257410,0.26002611453087110614
NA,Namibian savanna woodlands,19353,1698,15427,13677,3926,5676,39998436.459463649047,73202970.330181367230,0.28548451950140731805,0.29884388860612230059
NA,Succulent Karoo,298,127,283,199,15,99,18674577.181208053691,82435747.651006711409,0.00000000000000000000,0.00000000000000000000
NA,Zambezian Baikiaea woodlands,8778,898,6605,5950,2173,2828,56787379.357484620643,85043397.949419002051,0.28981372713542540695,0.29325559407500787898
NA,Zambezian and Mopane woodlands,1516,650,1186,840,330,676,41567575.725593667546,127904485.48812665,0.19605695509309967141,0.16696750902527075812
NA,Zambezian flooded grasslands,4179,884,3124,2706,1055,1473,64643760.516870064609,100850177.74587222,0.22038870553722038871,0.21501014198782961460
NA,,2902,1081,2286,,616,,51979633.356305995865,,0.23634131368937998772,0.00000000000000000000
NC,New Caledonia dry forests,2024,403,1628,1608,396,416,53190426.877470355731,55078335.177865612648,0.07538280329799764429,0.07364787111622554661
NC,New Caledonia rain forests,2915,438,2306,2064,609,851,49342284.185248713551,59645728.713550600343,0.06408094435075885329,0.05774647887323943662
NC,,2022,372,1842,,180,,15415135.905044510386,,0.04124656278643446379,
NE,Lake Chad flooded savanna,1,1,1,1,0,0,0.00000000000000000000,0.00000000000000000000,,
NE,Sahara desert,13,5,7,7,6,6,4339938.461538461538,5044430.769230769231,0.00000000000000000000,0.00000000000000000000
NE,Sahelian Acacia savanna,361,35,143,92,218,269,11015880.332409972299,238828268.14404432,0.00000000000000000000,0.00000000000000000000
NE,South Saharan steppe and woodlands,11,6,6,4,5,7,4233600.000000000000,181290763.63636364,0.00000000000000000000,0.00000000000000000000
NE,West Saharan montane xeric woodlands,56,2,5,3,51,53,33168342.857142857143,24205885.714285714286,0.00000000000000000000,0.00000000000000000000
NE,West Sudanian savanna,654,75,275,178,379,476,70437666.055045871560,206805401.83486239,0.00000000000000000000,0.00000000000000000000
NF,Norfolk Island subtropical forests,4933,407,3133,3143,1800,1790,77701413.338739103994,70130317.778228258666,0.01098511693834160170,0.01102418207681365576
NF,,1352,294,899,,453,,50043046.153846153846,,0.06271777003484320557,
NG,Cameroonian Highlands forests,8,5,5,4,3,4,17280000.000000000000,38145600.000000000000,0.40000000000000000000,0.33333333333333333333
NG,Central African mangroves,520,120,211,182,309,338,79347267.692307692308,109578461.53846154,0.02121212121212121212,0.01675977653631284916
NG,Cross-Niger transition forests,27,12,17,12,10,15,14601600.000000000000,21939200.000000000000,0.00000000000000000000,0.00000000000000000000
NG,Cross-Sanaga-Bioko coastal forests,280,29,89,83,191,197,53889840.000000000000,60579977.142857142857,0.00500000000000000000,0.00000000000000000000
NG,Guinean forest-savanna mosaic,1374,135,456,160,918,1214,79201446.288209606987,242510714.41048035,0.00616016427104722793,0.00814332247557003257
NG,Jos Plateau forest-grassland mosaic,2055,104,349,280,1706,1775,69216406.423357664234,86371914.744525547445,0.02101078932424758660,0.01105583195135433941
NG,Lake Chad flooded savanna,11,3,10,11,1,0,3550254.545454545455,777600.000000000000,0.00000000000000000000,
NG,Niger Delta swamp forests,69,19,32,31,37,38,27769460.869565217391,28211478.260869565217,0.00000000000000000000,0.00000000000000000000
NG,Nigerian lowland forests,496,108,191,145,305,351,105714754.83870968,116545412.90322581,0.00306748466257668712,0.00268817204301075269
NG,Sahelian Acacia savanna,3,3,2,3,1,0,19411200.000000000000,2131200.000000000000,0.00000000000000000000,
NG,West Sudanian savanna,1821,94,445,206,1376,1615,106899811.53212521,190952065.89785832,0.01373626373626373626,0.01780415430267062315
NG,,57,11,48,,9,,14207494.736842105263,,0.10000000000000000000,
NI,Cayos Miskitos-San Andrés and Providencia moist forests,120,32,43,51,77,69,108961200.00000000,100061280.000000000000,0.02531645569620253165,0.05333333333333333333
NI,Central American Atlantic moist forests,7451,238,616,351,6835,7100,119023032.82780835,172050693.65185881,0.03212348769294952023,0.01781798245614035088
NI,Central American dry forests,37848,1735,4617,2934,33231,34914,225668422.06721623,273490134.93975904,0.02089934017382205040,0.01536351933732579616
NI,Central American montane forests,9181,504,969,792,8212,8389,162269448.29539266,184629158.47946847,0.02859458207918499653,0.02687008994648753273
NI,Central American pine-oak forests,17140,594,2248,1483,14892,15657,240717250.50175029,269401662.35705951,0.05057257814917982049,0.03285445838637327999
NI,Costa Rican seasonal moist forests,21347,1058,2136,1428,19211,19919,190237071.77589357,214393551.73092238,0.02286401925391095066,0.02049480310349875567
NI,Isthmian-Atlantic moist forests,6054,447,1229,601,4825,5453,181532365.51040634,255967221.40733399,0.08255365987892129884,0.04651564931696351375
NI,Lake,3315,761,1000,654,2315,2661,155265308.95927602,198712311.31221719,0.04743687834736036725,0.04225839972289573952
NI,Mesoamerican Gulf-Caribbean mangroves,577,88,222,179,355,398,132323022.53032929,132195294.28076256,0.14919354838709677419,0.18333333333333333333
NI,Miskito pine forests,758,55,168,111,590,647,120850917.15039578,149947769.92084433,0.06948640483383685801,0.03343023255813953488
NI,Southern Mesoamerican Pacific mangroves,2845,298,286,230,2559,2615,212997562.03866432,209307416.52021090,0.01923076923076923077,0.02252584933530280650
NI,,1804,323,528,,1276,,188943150.33259424,,0.07018716577540106952,0.00000000000000000000
NL,Atlantic mixed forests,256583,14297,47832,26841,208751,229742,369444118.63295698,494737908.52862427,0.01516431431819946028,0.01144859614354123961
NL,Western European broadleaf forests,432,118,84,74,348,358,214733400.00000000,253708800.00000000,0.01396648044692737430,0.01355013550135501355
NL,,22496,2711,5791,,16705,,301839471.55049787,,0.03662573411639081687,
NO,Kola Peninsula tundra,5127,896,3774,3854,1353,1273,87337592.510239906378,74724945.114101813926,0.19994574064026044493,0.19972260748959778086
NO,North Atlantic moist mixed forests,18,11,16,17,2,1,11064000.000000000000,1843200.000000000000,0.00000000000000000000,0.00000000000000000000
NO,Sarmatic mixed forests,30134,1595,3483,2445,26651,27689,687984371.14223137,758131351.00550873,0.01062474984535894917,0.00752650176678445230
NO,Scandinavian Montane Birch forest and grasslands,30537,3870,17455,13322,13082,17215,203116932.97966401,288589702.56410256,0.04740820734341252700,0.04899889786921381337
NO,Scandinavian and Russian taiga,83579,3769,13834,9245,69745,74334,419023712.19564723,474236476.51204250,0.00828095516066410545,0.01071039102663966350
NO,Scandinavian coastal conifer forests,36696,2964,8491,7526,28205,29170,466271889.33943754,486424656.37671681,0.00626103173810237453,0.01044132429715619832
