COUNTRY CODE,ecoregion,n_checklists,n_observers,n_tourist,n_tourist_ecoregion,local,local_ecoregion,date_range_cell,date_range_ecoregion,guided,guided_ecoregion
MY,Myanmar Coast mangroves,236,109,91,113,145,123,205426983.05084746,128291552.54237288,0.07272727272727272727,0.11764705882352941176
MY,Peninsular Malaysian montane rain forests,20808,1929,10188,9875,10620,10933,144281759.16955017,151821296.88581315,0.13896683673469387755,0.13569766710683518833
MY,Peninsular Malaysian peat swamp forests,726,378,308,408,418,318,120553110.74380165,53995834.710743801653,0.08664259927797833935,0.10103092783505154639
MY,Peninsular Malaysian rain forests,68969,4322,20418,13550,48551,55419,236225047.51990025,304688702.41412809,0.05254164886800512601,0.04045021702176819105
MY,Sunda Shelf mangroves,4728,1366,2912,2714,1816,2014,88203983.756345177665,100086085.27918782,0.07289217332885455156,0.08649173955296404276
MY,Sundaland heath forests,11,6,3,4,8,7,204076800.00000000,152841600.00000000,0.00000000000000000000,0.00000000000000000000
MY,Tenasserim-South Thailand semi-evergreen rain forests,3930,578,1937,1426,1993,2504,125875720.30534351,165620423.81679389,0.04325994592506759367,0.04981362250084717045
MY,,10303,2609,5548,,4755,,117409507.599728234495,,0.10567428150331613854,0.00000000000000000000
MZ,East African mangroves,399,113,223,210,176,189,98099296.240601503759,101885088.72180451,0.19758064516129032258,0.19379844961240310078
MZ,Eastern Miombo woodlands,559,63,461,377,98,182,8503831.127012522361,42421472.629695885510,0.00597014925373134328,0.02099737532808398950
MZ,Eastern Zimbabwe montane forest-grassland mosaic,250,25,32,36,218,214,111115929.60000000,105584601.60000000,0.07258064516129032258,0.06072874493927125506
MZ,Lake,4,4,1,0,3,4,8359200.000000000000,292917600.00000000,0.00000000000000000000,0.00000000000000000000
MZ,Maputaland coastal forest mosaic,4159,284,547,423,3612,3736,123380051.74320750,164513265.68886752,0.01877178868329310807,0.01747978085050873989
MZ,Southern Africa bushveld,8,3,4,0,4,8,61041600.000000000000,154094400.00000000,0.00000000000000000000,0.00000000000000000000
MZ,Southern Africa mangroves,152,61,63,65,89,87,84598673.684210526316,95915936.842105263158,0.00000000000000000000,0.02105263157894736842
MZ,Southern Miombo woodlands,2312,129,295,180,2017,2132,176176476.12456747,199332946.71280277,0.02445907808090310442,0.01773533424283765348
MZ,Southern Rift montane forest-grassland mosaic,17,7,12,12,5,5,20481882.352941176471,21986258.823529411765,0.00000000000000000000,0.00000000000000000000
MZ,Southern Zanzibar-Inhambane coastal forest mosaic,2801,262,1113,875,1688,1926,119274937.80792574,148797919.60014281,0.03933747412008281573,0.05100095328884652050
MZ,Zambezian and Mopane woodlands,3460,278,1679,838,1781,2622,79276419.884393063584,202846249.24855491,0.15961165048543689320,0.09051724137931034483
MZ,Zambezian coastal flooded savanna,250,71,152,143,98,107,62812108.800000000000,48977395.200000000000,0.14388489208633093525,0.17142857142857142857
MZ,Zambezian halophytics,6,5,5,6,1,0,8438400.000000000000,28800.000000000000,0.00000000000000000000,0.00000000000000000000
MZ,,1302,256,441,,861,,105890499.53917051,,0.04596527068437180797,
NA,Angolan Mopane woodlands,8962,1188,6777,6450,2185,2512,48037532.336532024102,58915140.013389868333,0.29261131952373185451,0.30663507109004739336
NA,Etosha Pan halophytics,9899,1036,7515,7403,2384,2496,56336823.679159511062,64374860.329326194565,0.36908472655143100028,0.37466572836030964110
NA,Kalahari Acacia-Baikiaea woodlands,1473,448,1203,1089,270,384,25925748.268839103870,53195125.050916496945,0.28844221105527638191,0.32180595581171950048
NA,Kalahari xeric savanna,11875,1469,7475,6198,4400,5677,62541565.844210526316,99438891.385263157895,0.15952693823915900131,0.14680198253481236724
NA,Kaokoveld desert,195,60,161,183,34,12,35682756.923076923077,8511064.615384615385,0.00000000000000000000,0.00000000000000000000
NA,Nama Karoo,1082,263,929,513,153,569,47602726.802218114603,146898845.10166359,0.04749340369393139842,0.03817914831130690162
NA,Namib desert,7470,1351,5856,5596,1614,1874,50653544.096385542169,61528609.156626506024,0.27973661852166525064,0.28110975112199102407
NA,Namibian savanna woodlands,17384,1434,13958,12499,3426,4885,38156782.696732627704,68165256.143580303728,0.30361445783132530120,0.32213282852184887206
NA,Succulent Karoo,258,98,246,173,12,85,17198958.139534883721,75480446.511627906977,0.00000000000000000000,0.00000000000000000000
NA,Zambezian Baikiaea woodlands,7853,773,6001,5502,1852,2351,48839093.543868585254,74405142.900802241182,0.31183185359666606269,0.31947331947331947332
NA,Zambezian and Mopane woodlands,1402,589,1096,786,306,616,38776776.034236804565,121271767.18972896,0.20436280137772675086,0.17630057803468208092
NA,Zambezian flooded grasslands,3658,745,2797,2431,861,1227,56721954.291962821214,91664235.319846910880,0.24258431531897602601,0.23921271763815291446
NA,,2569,941,2050,,519,,46985658.544180615025,,0.25572005383580080754,0.00000000000000000000
NC,New Caledonia dry forests,1854,361,1495,1478,359,376,52707448.543689320388,54134073.786407766990,0.07730673316708229426,0.07570207570207570208
NC,New Caledonia rain forests,2445,374,1903,1758,542,687,51182087.852760736196,60006761.226993865031,0.06492335437330928765,0.06260032102728731942
NC,,1823,336,1668,,155,,14613922.545255074054,,0.04482071713147410359,
NE,Sahara desert,12,4,6,6,6,6,4701600.000000000000,5241600.000000000000,0.00000000000000000000,0.00000000000000000000
NE,Sahelian Acacia savanna,248,24,97,61,151,187,7362464.516129032258,32471419.354838709677,0.00000000000000000000,0.00000000000000000000
NE,South Saharan steppe and woodlands,8,4,3,3,5,5,5778000.000000000000,5778000.000000000000,0.00000000000000000000,0.00000000000000000000
NE,West Saharan montane xeric woodlands,3,1,3,3,0,0,1555200.000000000000,1555200.000000000000,,
NE,West Sudanian savanna,424,54,187,127,237,297,74233494.339622641509,186128626.41509434,0.00000000000000000000,0.00000000000000000000
NF,Norfolk Island subtropical forests,4678,369,2989,2997,1689,1681,70673149.893116716546,64272863.958956819153,0.01158012700784460217,0.01161483701760959161
NF,,1291,273,852,,439,,47725593.183578621224,,0.06529625151148730351,
NG,Cameroonian Highlands forests,8,5,5,4,3,4,17280000.000000000000,38145600.000000000000,0.40000000000000000000,0.33333333333333333333
NG,Central African mangroves,460,103,185,160,275,300,73844013.913043478261,101803993.04347826,0.02047781569965870307,0.01577287066246056782
NG,Cross-Niger transition forests,24,10,15,10,9,14,14457600.000000000000,22712400.000000000000,0.00000000000000000000,0.00000000000000000000
NG,Cross-Sanaga-Bioko coastal forests,220,21,40,34,180,186,64000407.272727272727,72466429.090909090909,0.00534759358288770053,0.00000000000000000000
NG,Guinean forest-savanna mosaic,1310,117,413,133,897,1177,75430827.480916030534,239129082.13740458,0.00632244467860906217,0.00842459983150800337
NG,Jos Plateau forest-grassland mosaic,2003,96,334,265,1669,1738,63244368.647029455816,78677574.038941587619,0.02146171693735498840,0.01128668171557562077
NG,Lake Chad flooded savanna,2,2,1,2,1,0,15249600.000000000000,0.00000000000000000000,0.00000000000000000000,
NG,Niger Delta swamp forests,60,14,25,24,35,36,28268640.000000000000,28759680.000000000000,0.00000000000000000000,0.00000000000000000000
NG,Nigerian lowland forests,392,90,148,119,244,273,121840089.79591837,133736620.40816327,0.00389105058365758755,0.00349650349650349650
NG,Sahelian Acacia savanna,2,2,1,2,1,0,29116800.000000000000,3153600.000000000000,0.00000000000000000000,
NG,West Sudanian savanna,1740,79,380,162,1360,1578,110730935.17241379,185955393.10344828,0.01392757660167130919,0.01824817518248175182
NG,,54,10,47,,7,,11329600.000000000000,,0.12500000000000000000,
NI,Cayos Miskitos-San Andrés and Providencia moist forests,118,30,41,49,77,69,110808000.00000000,101757233.89830508,0.02531645569620253165,0.05333333333333333333
NI,Central American Atlantic moist forests,7342,233,568,339,6774,7003,119197884.82702261,171435534.29583220,0.03158338012352610893,0.01764869371873262924
NI,Central American dry forests,37070,1641,4355,2794,32715,34276,225911653.23981656,272947727.00296736,0.02091518714365897610,0.01508411747932706017
NI,Central American montane forests,9010,458,884,735,8126,8275,162035451.80910100,183180907.25860155,0.02847767490917613969,0.02634315424610051993
NI,Central American pine-oak forests,16651,562,2086,1362,14565,15289,240060269.96576782,265709597.35751607,0.04978780008868055995,0.03211579078146353584
NI,Costa Rican seasonal moist forests,20988,976,1967,1333,19021,19655,190076360.89193825,212969022.29845626,0.02246336392677856092,0.02004355142037018707
NI,Isthmian-Atlantic moist forests,5757,412,1135,557,4622,5200,183678610.94319958,247424867.11829078,0.08205521472392638037,0.04486015256084271704
NI,Lake,3103,696,915,621,2188,2482,154433359.20077345,186234155.84917821,0.04508529650690495532,0.04154302670623145401
NI,Mesoamerican Gulf-Caribbean mangroves,554,84,217,178,337,376,117511641.87725632,115166833.21299639,0.15481171548117154812,0.19111969111969111969
NI,Miskito pine forests,738,53,163,107,575,631,121982165.85365854,151508721.95121951,0.07109737248840803709,0.03422619047619047619
NI,Southern Mesoamerican Pacific mangroves,2750,282,259,206,2491,2544,213973495.85454545,209715201.16363636,0.01973684210526315789,0.02313234736442927569
NI,,1742,312,512,,1230,,187999555.45350172,,0.07241379310344827586,0.00000000000000000000
NL,Atlantic mixed forests,235339,13711,45527,26204,189812,209135,335197121.18433409,456842774.58474796,0.01634299267917994806,0.01239403519570265507
NL,Western European broadleaf forests,403,108,82,72,321,331,200061665.50868486,232308375.18610422,0.01510574018126888218,0.01461988304093567251
NL,,19785,2516,5403,,14382,,272742270.93252464,,0.04126421322900110038,
NO,Kola Peninsula tundra,4560,772,3513,3562,1047,998,72675454.736842105263,61013861.052631578947,0.21588164251207729469,0.21551195585530349479
NO,North Atlantic moist mixed forests,17,10,15,16,2,1,11709741.176470588235,1951623.529411764706,0.00000000000000000000,0.00000000000000000000
NO,Sarmatic mixed forests,22986,1509,3285,2327,19701,20659,607775665.46593579,670690960.68911511,0.01384757911160953728,0.00983390580153390110
NO,Scandinavian Montane Birch forest and grasslands,27591,3596,16108,12574,11483,15017,190743436.51190606,256722313.79797760,0.04873212354284340824,0.05164585698070374574
NO,Scandinavian and Russian taiga,70606,3538,12914,8802,57692,61804,368461610.58267003,417713487.23904484,0.00933697703168716247,0.01237097400077609624
NO,Scandinavian coastal conifer forests,28153,2777,8008,7138,20145,21015,366794592.40578269,379783765.79405392,0.00845173374754442871,0.01379615299579924829
NO,,72090,4441,25023,,47067,,388201445.39325843,,0.05227576858240211328,0.00000000000000000000
NP,Eastern Himalayan alpine shrub and meadows,2262,454,1422,1274,840,988,102308867.90450928,131749954.37665782,0.09442060085836909871,0.08659003831417624521
NP,Eastern Himalayan broadleaf forests,58190,1669,5666,4948,52524,53242,350285946.09383056,347989462.60182162,0.02299776614055004211,0.02242607734005330046
NP,Eastern Himalayan subalpine conifer forests,3421,579,1862,1671,1559,1750,123791828.82198188,143467591.46448407,0.06741573033707865169,0.07075259125732311852
NP,Himalayan subtropical broadleaf forests,15490,1352,4625,3936,10865,11554,150728676.56552615,189291484.26081343,0.05601424639792779667,0.04988308651597817615
NP,Himalayan subtropical pine forests,5145,729,1699,1380,3446,3765,178447805.94752187,194385171.77842566,0.03952158086323452938,0.04025218234723569350
NP,Lower Gangetic Plains moist deciduous forests,9,4,5,8,4,1,12576000.000000000000,9974400.000000000000,0.50000000000000000000,0.00000000000000000000
NP,Rock and Ice,307,121,168,203,139,104,114336469.05537459,35429628.664495114007,0.02484472049689440994,0.06153846153846153846
NP,Terai-Duar savanna and grasslands,24485,1379,9215,7872,15270,16613,139189104.97039003,176808028.42556667,0.09733945934394700288,0.07359530308492558068
NP,Western Himalayan alpine shrub and Meadows,587,111,225,277,362,310,124182263.71379898,115262751.61839864,0.09879518072289156627,0.17241379310344827586
NP,Western Himalayan broadleaf forests,1280,240,740,705,540,575,111988440.00000000,144381960.00000000,0.12972972972972972973,0.14380825565912117177
NP,Western Himalayan subalpine conifer forests,488,67,237,137,251,351,117077134.42622951,154379449.18032787,0.04747774480712166172,0.14593301435406698565
NR,,8,6,8,,0,,32400.000000000000,,,
NU,Tongan tropical moist forests,137,38,132,103,5,34,12837652.554744525547,202355737.22627737,0.00000000000000000000,0.00000000000000000000
NU,,66,25,64,,2,,4069963.636363636364,,0.00000000000000000000,
NZ,Antipodes Subantarctic Islands tundra,1149,275,860,806,289,343,33179329.503916449086,49607210.443864229765,0.09447674418604651163,0.08636977058029689609
NZ,Cantebury-Otago tussock grasslands,144901,5482,24542,19926,120359,124975,455777428.35177121,518085801.32366236,0.02530323345078107948,0.02055373278624879152
NZ,Chatham Island temperate forests,3602,208,1031,1013,2571,2589,305206872.62631871,370015939.58911716,0.02957426064348391290,0.01548886737657308809
NZ,Fiordland temperate forests,13240,2299,4729,4592,8511,8648,256230254.50151057,269096395.64954683,0.06592976621344028172,0.06614036776740155964
NZ,Kermadec Islands subtropical moist forests,50,16,47,48,3,2,10029312.000000000000,6732288.000000000000,0.85714285714285714286,0.90476190476190476190
NZ,Nelson Coast temperate forests,28827,1548,4514,4120,24313,24707,279590040.33718389,293179806.93100219,0.03570474918939538432,0.03743924665856622114
NZ,North Island temperate forests,251052,5987,29323,21816,221729,229236,429409737.62248458,502686564.23689116,0.02025509610286605946,0.01382650107544148035
NZ,Northland temperate kauri forests,126843,6263,27141,23150,99702,103693,320172408.41039711,337534214.00629124,0.02898644885836272508,0.02543900163918095290
NZ,Rakiura Island temperate forests,8357,1735,5077,5246,3280,3111,121880355.91719517,105488165.80112481,0.12518740629685157421,0.15350624399615754083
NZ,Richmond temperate forests,67340,2964,8659,8127,58681,59213,429031423.53430353,363018278.49123849,0.02398718093974070537,0.02199906660873203624
NZ,South Island montane grasslands,62540,4708,20687,17589,41853,44951,222814166.57499201,271122854.62104253,0.05838656353951960164,0.05654505597745243874
NZ,South Island temperate forests,19350,1759,4608,4587,14742,14763,536200561.11627907,534184114.60465116,0.03107448107448107448,0.03617034276287651983
NZ,Westland temperate forests,7551,1296,2769,2851,4782,4700,167905201.43027414,142262686.05482718,0.07943766937669376694,0.08759124087591240876
NZ,,213704,8242,57254,,156450,,315302484.63295025,,0.06298230871052964019,0.00000000000000000000
OM,Al Hajar montane woodlands,2707,523,2238,2193,469,514,28068509.789434798670,30175176.062061322497,0.14340239912758996728,0.14868491680085882984
OM,Arabian Desert and East Sahero-Arabian xeric shrublands,799,317,531,339,268,460,79927677.596996245307,219751965.95744681,0.13924050632911392405,0.14705882352941176471
OM,Arabian Peninsula coastal fog desert,12377,599,8168,7587,4209,4790,80150418.615173305324,99599598.222509493415,0.14639065817409766454,0.14654113794514940647
OM,Gulf of Oman desert and semi-desert,8725,973,5534,4439,3191,4286,107060057.12320917,168193181.70773639,0.07291102689045298683,0.08994378513429106808
OM,Red Sea Nubo-Sindian tropical desert and semi-desert,3247,395,2292,1659,955,1588,69482390.391130274099,183026173.08284570,0.19132231404958677686,0.20418655894234300404
OM,Southwestern Arabian foothills savanna,2575,475,1681,1637,894,938,70661476.660194174757,73675511.300970873786,0.14212152420185375901,0.15701219512195121951
